day,issue_hour,scenario,historical_day
336,6,7,324
336,6,8,323
336,6,9,322
336,12,0,335
336,12,1,334
336,12,2,331
336,12,3,330
336,12,4,329
336,12,5,328
336,12,6,327
336,12,7,324
336,12,8,323
336,12,9,322
336,18,0,335
336,18,1,334
336,18,2,331
336,18,3,330
336,18,4,329
336,18,5,328
336,18,6,327
336,18,7,324
336,18,8,323
336,18,9,322
337,0,0,336
337,0,1,335
337,0,2,334
337,0,3,331
337,0,4,330
337,0,5,329
337,0,6,328
337,0,7,327
337,0,8,324
337,0,9,323
337,6,0,336
337,6,1,335
337,6,2,334
337,6,3,331
337,6,4,330
337,6,5,329
337,6,6,328
337,6,7,327
337,6,8,324
337,6,9,323
337,12,0,336
337,12,1,335
337,12,2,334
337,12,3,331
337,12,4,330
337,12,5,329
337,12,6,328
337,12,7,327
337,12,8,324
337,12,9,323
337,18,0,336
337,18,1,335
337,18,2,334
337,18,3,331
337,18,4,330
337,18,5,329
337,18,6,328
337,18,7,327
337,18,8,324
337,18,9,323
338,0,0,337
338,0,1,336
338,0,2,335
338,0,3,334
338,0,4,331
338,0,5,330
338,0,6,329
338,0,7,328
338,0,8,327
338,0,9,324
338,6,0,337
338,6,1,336
338,6,2,335
338,6,3,334
338,6,4,331
338,6,5,330
338,6,6,329
338,6,7,328
338,6,8,327
338,6,9,324
338,12,0,337
338,12,1,336
338,12,2,335
338,12,3,334
338,12,4,331
338,12,5,330
338,12,6,329
338,12,7,328
338,12,8,327
338,12,9,324
338,18,0,337
338,18,1,336
338,18,2,335
338,18,3,334
338,18,4,331
338,18,5,330
338,18,6,329
338,18,7,328
338,18,8,327
338,18,9,324
339,0,0,333
339,0,1,332
339,0,2,326
339,0,3,325
339,0,4,319
339,0,5,318
339,0,6,312
339,0,7,311
339,0,8,305
339,0,9,304
339,6,0,333
339,6,1,332
339,6,2,326
339,6,3,325
339,6,4,319
339,6,5,318
339,6,6,312
339,6,7,311
339,6,8,305
339,6,9,304
339,12,0,333
339,12,1,332
339,12,2,326
339,12,3,325
339,12,4,319
339,12,5,318
339,12,6,312
339,12,7,311
339,12,8,305
339,12,9,304
339,18,0,333
339,18,1,332
339,18,2,326
339,18,3,325
339,18,4,319
339,18,5,318
339,18,6,312
339,18,7,311
339,18,8,305
339,18,9,304
340,0,0,339
340,0,1,333
340,0,2,332
340,0,3,326
340,0,4,325
340,0,5,319
340,0,6,318
340,0,7,312
340,0,8,311
340,0,9,305
340,6,0,339
340,6,1,333
340,6,2,332
340,6,3,326
340,6,4,325
340,6,5,319
340,6,6,318
340,6,7,312
340,6,8,311
340,6,9,305
340,12,0,339
340,12,1,333
340,12,2,332
340,12,3,326
340,12,4,325
340,12,5,319
340,12,6,318
340,12,7,312
340,12,8,311
340,12,9,305
340,18,0,339
340,18,1,333
340,18,2,332
340,18,3,326
340,18,4,325
340,18,5,319
340,18,6,318
340,18,7,312
340,18,8,311
340,18,9,305
341,0,0,338
341,0,1,337
341,0,2,336
341,0,3,335
341,0,4,334
341,0,5,331
341,0,6,330
341,0,7,329
341,0,8,328
341,0,9,327
341,6,0,338
341,6,1,337
341,6,2,336
341,6,3,335
341,6,4,334
341,6,5,331
341,6,6,330
341,6,7,329
341,6,8,328
341,6,9,327
341,12,0,338
341,12,1,337
341,12,2,336
341,12,3,335
341,12,4,334
341,12,5,331
341,12,6,330
341,12,7,329
341,12,8,328
341,12,9,327
341,18,0,338
341,18,1,337
341,18,2,336
341,18,3,335
341,18,4,334
341,18,5,331
341,18,6,330
341,18,7,329
341,18,8,328
341,18,9,327
342,0,0,341
342,0,1,338
342,0,2,337
342,0,3,336
342,0,4,335
342,0,5,334
342,0,6,331
342,0,7,330
342,0,8,329
342,0,9,328
342,6,0,341
342,6,1,338
342,6,2,337
342,6,3,336
342,6,4,335
342,6,5,334
342,6,6,331
342,6,7,330
342,6,8,329
342,6,9,328
342,12,0,341
342,12,1,338
342,12,2,337
342,12,3,336
342,12,4,335
342,12,5,334
342,12,6,331
342,12,7,330
342,12,8,329
342,12,9,328
342,18,0,341
342,18,1,338
342,18,2,337
342,18,3,336
342,18,4,335
342,18,5,334
342,18,6,331
342,18,7,330
342,18,8,329
342,18,9,328
343,0,0,342
343,0,1,341
343,0,2,338
343,0,3,337
343,0,4,336
343,0,5,335
343,0,6,334
343,0,7,331
343,0,8,330
343,0,9,329
343,6,0,342
343,6,1,341
343,6,2,338
343,6,3,337
343,6,4,336
343,6,5,335
343,6,6,334
343,6,7,331
343,6,8,330
343,6,9,329
343,12,0,342
343,12,1,341
343,12,2,338
343,12,3,337
343,12,4,336
343,12,5,335
343,12,6,334
343,12,7,331
343,12,8,330
343,12,9,329
343,18,0,342
343,18,1,341
343,18,2,338
343,18,3,337
343,18,4,336
343,18,5,335
343,18,6,334
343,18,7,331
343,18,8,330
343,18,9,329
344,0,0,343
344,0,1,342
344,0,2,341
344,0,3,338
344,0,4,337
344,0,5,336
344,0,6,335
344,0,7,334
344,0,8,331
344,0,9,330
344,6,0,343
344,6,1,342
344,6,2,341
344,6,3,338
344,6,4,337
344,6,5,336
344,6,6,335
344,6,7,334
344,6,8,331
344,6,9,330
344,12,0,343
344,12,1,342
344,12,2,341
344,12,3,338
344,12,4,337
344,12,5,336
344,12,6,335
344,12,7,334
344,12,8,331
344,12,9,330
344,18,0,343
344,18,1,342
344,18,2,341
344,18,3,338
344,18,4,337
344,18,5,336
344,18,6,335
344,18,7,334
344,18,8,331
344,18,9,330
345,0,0,344
345,0,1,343
345,0,2,342
345,0,3,341
345,0,4,338
345,0,5,337
345,0,6,336
345,0,7,335
345,0,8,334
345,0,9,331
345,6,0,344
345,6,1,343
345,6,2,342
345,6,3,341
345,6,4,338
345,6,5,337
345,6,6,336
345,6,7,335
345,6,8,334
345,6,9,331
345,12,0,344
345,12,1,343
345,12,2,342
345,12,3,341
345,12,4,338
345,12,5,337
345,12,6,336
345,12,7,335
345,12,8,334
345,12,9,331
345,18,0,344
345,18,1,343
345,18,2,342
345,18,3,341
345,18,4,338
345,18,5,337
345,18,6,336
345,18,7,335
345,18,8,334
345,18,9,331
346,0,0,340
346,0,1,339
346,0,2,333
346,0,3,332
346,0,4,326
346,0,5,325
346,0,6,319
346,0,7,318
346,0,8,312
346,0,9,311
346,6,0,340
346,6,1,339
346,6,2,333
346,6,3,332
346,6,4,326
346,6,5,325
346,6,6,319
346,6,7,318
346,6,8,312
346,6,9,311
346,12,0,340
346,12,1,339
346,12,2,333
346,12,3,332
346,12,4,326
346,12,5,325
346,12,6,319
346,12,7,318
346,12,8,312
346,12,9,311
346,18,0,340
346,18,1,339
346,18,2,333
346,18,3,332
346,18,4,326
346,18,5,325
346,18,6,319
346,18,7,318
346,18,8,312
346,18,9,311
347,0,0,346
347,0,1,340
347,0,2,339
347,0,3,333
347,0,4,332
347,0,5,326
347,0,6,325
347,0,7,319
347,0,8,318
347,0,9,312
347,6,0,346
347,6,1,340
347,6,2,339
347,6,3,333
347,6,4,332
347,6,5,326
347,6,6,325
347,6,7,319
347,6,8,318
347,6,9,312
347,12,0,346
347,12,1,340
347,12,2,339
347,12,3,333
347,12,4,332
347,12,5,326
347,12,6,325
347,12,7,319
347,12,8,318
347,12,9,312
347,18,0,346
347,18,1,340
347,18,2,339
347,18,3,333
347,18,4,332
347,18,5,326
347,18,6,325
347,18,7,319
347,18,8,318
347,18,9,312
348,0,0,345
348,0,1,344
348,0,2,343
348,0,3,342
348,0,4,341
348,0,5,338
348,0,6,337
348,0,7,336
348,0,8,335
348,0,9,334
348,6,0,345
348,6,1,344
348,6,2,343
348,6,3,342
348,6,4,341
348,6,5,338
348,6,6,337
348,6,7,336
348,6,8,335
348,6,9,334
348,12,0,345
348,12,1,344
348,12,2,343
348,12,3,342
348,12,4,341
348,12,5,338
348,12,6,337
348,12,7,336
348,12,8,335
348,12,9,334
348,18,0,345
348,18,1,344
348,18,2,343
348,18,3,342
348,18,4,341
348,18,5,338
348,18,6,337
348,18,7,336
348,18,8,335
348,18,9,334
349,0,0,348
349,0,1,345
349,0,2,344
349,0,3,343
349,0,4,342
349,0,5,341
349,0,6,338
349,0,7,337
349,0,8,336
349,0,9,335
349,6,0,348
349,6,1,345
349,6,2,344
349,6,3,343
349,6,4,342
349,6,5,341
349,6,6,338
349,6,7,337
349,6,8,336
349,6,9,335
349,12,0,348
349,12,1,345
349,12,2,344
349,12,3,343
349,12,4,342
349,12,5,341
349,12,6,338
349,12,7,337
349,12,8,336
349,12,9,335
349,18,0,348
349,18,1,345
349,18,2,344
349,18,3,343
349,18,4,342
349,18,5,341
349,18,6,338
349,18,7,337
349,18,8,336
349,18,9,335
350,0,0,349
350,0,1,348
350,0,2,345
350,0,3,344
350,0,4,343
350,0,5,342
350,0,6,341
350,0,7,338
350,0,8,337
350,0,9,336
350,6,0,349
350,6,1,348
350,6,2,345
350,6,3,344
350,6,4,343
350,6,5,342
350,6,6,341
350,6,7,338
350,6,8,337
350,6,9,336
350,12,0,349
350,12,1,348
350,12,2,345
350,12,3,344
350,12,4,343
350,12,5,342
350,12,6,341
350,12,7,338
350,12,8,337
350,12,9,336
350,18,0,349
350,18,1,348
350,18,2,345
350,18,3,344
350,18,4,343
350,18,5,342
350,18,6,341
350,18,7,338
350,18,8,337
350,18,9,336
351,0,0,350
351,0,1,349
351,0,2,348
351,0,3,345
351,0,4,344
351,0,5,343
351,0,6,342
351,0,7,341
351,0,8,338
351,0,9,337
351,6,0,350
351,6,1,349
351,6,2,348
351,6,3,345
351,6,4,344
351,6,5,343
351,6,6,342
351,6,7,341
351,6,8,338
351,6,9,337
351,12,0,350
351,12,1,349
351,12,2,348
351,12,3,345
351,12,4,344
351,12,5,343
351,12,6,342
351,12,7,341
351,12,8,338
351,12,9,337
351,18,0,350
351,18,1,349
351,18,2,348
351,18,3,345
351,18,4,344
351,18,5,343
351,18,6,342
351,18,7,341
351,18,8,338
351,18,9,337
352,0,0,351
352,0,1,350
352,0,2,349
352,0,3,348
352,0,4,345
352,0,5,344
352,0,6,343
352,0,7,342
352,0,8,341
352,0,9,338
352,6,0,351
352,6,1,350
352,6,2,349
352,6,3,348
352,6,4,345
352,6,5,344
352,6,6,343
352,6,7,342
352,6,8,341
352,6,9,338
352,12,0,351
352,12,1,350
352,12,2,349
352,12,3,348
352,12,4,345
352,12,5,344
352,12,6,343
352,12,7,342
352,12,8,341
352,12,9,338
352,18,0,351
352,18,1,350
352,18,2,349
352,18,3,348
352,18,4,345
352,18,5,344
352,18,6,343
352,18,7,342
352,18,8,341
352,18,9,338
353,0,0,347
353,0,1,346
353,0,2,340
353,0,3,339
353,0,4,333
353,0,5,332
353,0,6,326
353,0,7,325
353,0,8,319
353,0,9,318
353,6,0,347
353,6,1,346
353,6,2,340
353,6,3,339
353,6,4,333
353,6,5,332
353,6,6,326
353,6,7,325
353,6,8,319
353,6,9,318
353,12,0,347
353,12,1,346
353,12,2,340
353,12,3,339
353,12,4,333
353,12,5,332
353,12,6,326
353,12,7,325
353,12,8,319
353,12,9,318
353,18,0,347
353,18,1,346
353,18,2,340
353,18,3,339
353,18,4,333
353,18,5,332
353,18,6,326
353,18,7,325
353,18,8,319
353,18,9,318
354,0,0,353
354,0,1,347
354,0,2,346
354,0,3,340
354,0,4,339
354,0,5,333
354,0,6,332
354,0,7,326
354,0,8,325
354,0,9,319
354,6,0,353
354,6,1,347
354,6,2,346
354,6,3,340
354,6,4,339
354,6,5,333
354,6,6,332
354,6,7,326
354,6,8,325
354,6,9,319
354,12,0,353
354,12,1,347
354,12,2,346
354,12,3,340
354,12,4,339
354,12,5,333
354,12,6,332
354,12,7,326
354,12,8,325
354,12,9,319
354,18,0,353
354,18,1,347
354,18,2,346
354,18,3,340
354,18,4,339
354,18,5,333
354,18,6,332
354,18,7,326
354,18,8,325
354,18,9,319
355,0,0,352
355,0,1,351
355,0,2,350
355,0,3,349
355,0,4,348
355,0,5,345
355,0,6,344
355,0,7,343
355,0,8,342
355,0,9,341
355,6,0,352
355,6,1,351
355,6,2,350
355,6,3,349
355,6,4,348
355,6,5,345
355,6,6,344
355,6,7,343
355,6,8,342
355,6,9,341
355,12,0,352
355,12,1,351
355,12,2,350
355,12,3,349
355,12,4,348
355,12,5,345
355,12,6,344
355,12,7,343
355,12,8,342
355,12,9,341
355,18,0,352
355,18,1,351
355,18,2,350
355,18,3,349
355,18,4,348
355,18,5,345
355,18,6,344
355,18,7,343
355,18,8,342
355,18,9,341
356,0,0,355
356,0,1,352
356,0,2,351
356,0,3,350
356,0,4,349
356,0,5,348
356,0,6,345
356,0,7,344
356,0,8,343
356,0,9,342
356,6,0,355
356,6,1,352
356,6,2,351
356,6,3,350
356,6,4,349
356,6,5,348
356,6,6,345
356,6,7,344
356,6,8,343
356,6,9,342
356,12,0,355
356,12,1,352
356,12,2,351
356,12,3,350
356,12,4,349
356,12,5,348
356,12,6,345
356,12,7,344
356,12,8,343
356,12,9,342
356,18,0,355
356,18,1,352
356,18,2,351
356,18,3,350
356,18,4,349
356,18,5,348
356,18,6,345
356,18,7,344
356,18,8,343
356,18,9,342
357,0,0,356
357,0,1,355
357,0,2,352
357,0,3,351
357,0,4,350
357,0,5,349
357,0,6,348
357,0,7,345
357,0,8,344
357,0,9,343
357,6,0,356
357,6,1,355
357,6,2,352
357,6,3,351
357,6,4,350
357,6,5,349
357,6,6,348
357,6,7,345
357,6,8,344
357,6,9,343
357,12,0,356
357,12,1,355
357,12,2,352
357,12,3,351
357,12,4,350
357,12,5,349
357,12,6,348
357,12,7,345
357,12,8,344
357,12,9,343
357,18,0,356
357,18,1,355
357,18,2,352
357,18,3,351
357,18,4,350
357,18,5,349
357,18,6,348
357,18,7,345
357,18,8,344
357,18,9,343
358,0,0,357
358,0,1,356
358,0,2,355
358,0,3,352
358,0,4,351
358,0,5,350
358,0,6,349
358,0,7,348
358,0,8,345
358,0,9,344
358,6,0,357
358,6,1,356
358,6,2,355
358,6,3,352
358,6,4,351
358,6,5,350
358,6,6,349
358,6,7,348
358,6,8,345
358,6,9,344
358,12,0,357
358,12,1,356
358,12,2,355
358,12,3,352
358,12,4,351
358,12,5,350
358,12,6,349
358,12,7,348
358,12,8,345
358,12,9,344
358,18,0,357
358,18,1,356
358,18,2,355
358,18,3,352
358,18,4,351
358,18,5,350
358,18,6,349
358,18,7,348
358,18,8,345
358,18,9,344
359,0,0,358
359,0,1,357
359,0,2,356
359,0,3,355
359,0,4,352
359,0,5,351
359,0,6,350
359,0,7,349
359,0,8,348
359,0,9,345
359,6,0,358
359,6,1,357
359,6,2,356
359,6,3,355
359,6,4,352
359,6,5,351
359,6,6,350
359,6,7,349
359,6,8,348
359,6,9,345
359,12,0,358
359,12,1,357
359,12,2,356
359,12,3,355
359,12,4,352
359,12,5,351
359,12,6,350
359,12,7,349
359,12,8,348
359,12,9,345
359,18,0,358
359,18,1,357
359,18,2,356
359,18,3,355
359,18,4,352
359,18,5,351
359,18,6,350
359,18,7,349
359,18,8,348
359,18,9,345
360,0,0,354
360,0,1,353
360,0,2,347
360,0,3,346
360,0,4,340
360,0,5,339
360,0,6,333
360,0,7,332
360,0,8,326
360,0,9,325
360,6,0,354
360,6,1,353
360,6,2,347
360,6,3,346
360,6,4,340
360,6,5,339
360,6,6,333
360,6,7,332
360,6,8,326
360,6,9,325
360,12,0,354
360,12,1,353
360,12,2,347
360,12,3,346
360,12,4,340
360,12,5,339
360,12,6,333
360,12,7,332
360,12,8,326
360,12,9,325
360,18,0,354
360,18,1,353
360,18,2,347
360,18,3,346
360,18,4,340
360,18,5,339
360,18,6,333
360,18,7,332
360,18,8,326
360,18,9,325
361,0,0,360
361,0,1,354
361,0,2,353
361,0,3,347
361,0,4,346
361,0,5,340
361,0,6,339
361,0,7,333
361,0,8,332
361,0,9,326
361,6,0,360
361,6,1,354
361,6,2,353
361,6,3,347
361,6,4,346
361,6,5,340
361,6,6,339
361,6,7,333
361,6,8,332
361,6,9,326
361,12,0,360
361,12,1,354
361,12,2,353
361,12,3,347
361,12,4,346
361,12,5,340
361,12,6,339
361,12,7,333
361,12,8,332
361,12,9,326
361,18,0,360
361,18,1,354
361,18,2,353
361,18,3,347
361,18,4,346
361,18,5,340
361,18,6,339
361,18,7,333
361,18,8,332
361,18,9,326
362,0,0,359
362,0,1,358
362,0,2,357
362,0,3,356
362,0,4,355
362,0,5,352
362,0,6,351
362,0,7,350
362,0,8,349
362,0,9,348
362,6,0,359
362,6,1,358
362,6,2,357
362,6,3,356
362,6,4,355
362,6,5,352
362,6,6,351
362,6,7,350
362,6,8,349
362,6,9,348
362,12,0,359
362,12,1,358
362,12,2,357
362,12,3,356
362,12,4,355
362,12,5,352
362,12,6,351
362,12,7,350
362,12,8,349
362,12,9,348
362,18,0,359
362,18,1,358
362,18,2,357
362,18,3,356
362,18,4,355
362,18,5,352
362,18,6,351
362,18,7,350
362,18,8,349
362,18,9,348
363,0,0,362
363,0,1,359
363,0,2,358
363,0,3,357
363,0,4,356
363,0,5,355
363,0,6,352
363,0,7,351
363,0,8,350
363,0,9,349
363,6,0,362
363,6,1,359
363,6,2,358
363,6,3,357
363,6,4,356
363,6,5,355
363,6,6,352
363,6,7,351
363,6,8,350
363,6,9,349
363,12,0,362
363,12,1,359
363,12,2,358
363,12,3,357
363,12,4,356
363,12,5,355
363,12,6,352
363,12,7,351
363,12,8,350
363,12,9,349
363,18,0,362
363,18,1,359
363,18,2,358
363,18,3,357
363,18,4,356
363,18,5,355
363,18,6,352
363,18,7,351
363,18,8,350
363,18,9,349
364,0,0,363
364,0,1,362
364,0,2,359
364,0,3,358
364,0,4,357
364,0,5,356
364,0,6,355
364,0,7,352
364,0,8,351
364,0,9,350
364,6,0,363
364,6,1,362
364,6,2,359
364,6,3,358
364,6,4,357
364,6,5,356
364,6,6,355
364,6,7,352
364,6,8,351
364,6,9,350
364,12,0,363
364,12,1,362
364,12,2,359
364,12,3,358
364,12,4,357
364,12,5,356
364,12,6,355
364,12,7,352
364,12,8,351
364,12,9,350
364,18,0,363
364,18,1,362
364,18,2,359
364,18,3,358
364,18,4,357
364,18,5,356
364,18,6,355
364,18,7,352
364,18,8,351
364,18,9,350
