date,policy,t,issue_slot,price_yuan_per_kwh,load_kw,pv_kw,committed_grid_kwh,baseline_grid_kwh,adjustment_grid_kwh,charge_exec_kwh,discharge_exec_kwh,emergency_kwh,surplus_kwh,E_start_kwh,E_end_kwh,emergency_cost_yuan
2025-02-01,H24,16,0,0.3285,2768.3064,0.0,629.0792424837525,629.0792424837525,0.0,0.0,0.0,0.0,167.69484248375255,10799.999999999958,10799.999999999958,0.0
2025-02-01,H24,17,0,0.3772,2861.65,0.0,620.5760691461935,620.5760691461935,0.0,0.0,0.0,0.0,143.63440247952684,10799.999999999958,10799.999999999958,0.0
2025-02-01,H24,18,0,0.3815,2900.3973,0.0,580.3072707200397,580.3072707200397,0.0,0.0,0.0,0.0,96.90772072003972,10799.999999999958,10799.999999999958,0.0
2025-02-01,H24,19,0,0.3822,2919.6115,0.0,598.0721038940123,598.0721038940123,0.0,0.0,0.0,0.0,111.47018722734572,10799.999999999958,10799.999999999958,0.0
2025-02-01,H24,20,0,0.3962,2993.09,0.0,628.7120682427858,628.7120682427858,0.0,0.0,0.0,0.0,129.86373490945243,10799.999999999958,10799.999999999958,0.0
2025-02-01,H24,21,0,0.3879,3109.8584,0.0,614.5674897421065,614.5674897421065,0.0,0.0,0.0,0.0,96.25775640877328,10799.999999999958,10799.999999999958,0.0
2025-02-01,H24,22,0,0.3405,3054.8008,0.0,598.9950368167349,598.9950368167349,0.0,0.0,0.0,0.0,89.86157015006825,10799.999999999958,10799.999999999958,0.0
2025-02-01,H24,23,0,0.3164,2901.7,0.0,611.5726055364703,611.5726055364703,0.0,0.0,0.0,0.0,127.95593886980367,10799.999999999958,10799.999999999958,0.0
2025-02-01,H24,24,0,0.3916,2947.1208,0.0,636.6961927814746,636.6961927814746,0.0,0.0,0.0,0.0,145.50939278147456,10799.999999999958,10799.999999999958,0.0
2025-02-01,H24,25,0,0.4109,3027.8717,0.0,628.9162508025602,628.9162508025602,0.0,0.0,0.0,0.0,124.27096746922683,10799.999999999958,10799.999999999958,0.0
2025-02-01,H24,26,0,0.361,3033.47,0.0,609.5633596360119,609.5633596360119,0.0,0.0,0.0,0.0,103.98502630267865,10799.999999999958,10799.999999999958,0.0
2025-02-01,H24,27,0,0.3799,3019.3858,0.0,638.6087206224702,638.6087206224702,0.0,0.0,0.0,0.0,135.37775395580354,10799.999999999958,10799.999999999958,0.0
2025-02-01,H24,28,0,0.4094,3017.0819,0.0014,639.965098752379,639.965098752379,0.0,0.0,0.0,0.0,137.118348752379,10799.999999999958,10799.999999999958,0.0
2025-02-01,H24,29,0,0.4052,2997.85,0.0,610.1615504100924,610.1615504100924,0.0,0.0,0.0,0.0,110.5198837434258,10799.999999999958,10799.999999999958,0.0
2025-02-01,H24,30,0,0.3896,2932.7015,0.0,622.228201678372,622.228201678372,0.0,0.0,0.0,0.0,133.44461834503863,10799.999999999958,10799.999999999958,0.0
2025-02-01,H24,31,0,0.3908,2991.1125,0.0199,628.7824152677019,628.7824152677019,0.0,0.0,0.0,0.0,130.26698193436863,10799.999999999958,10799.999999999958,0.0
2025-02-01,H24,32,0,0.3821,3175.34,0.0,664.2337342779581,664.2337342779581,0.0,0.0,0.0,0.0,135.01040094462473,10799.999999999958,10799.999999999958,0.0
2025-02-01,H24,33,0,0.3475,3284.4619,0.0,667.0839675637234,667.0839675637234,0.0,0.0,0.0,0.0,119.67365089705675,10799.999999999958,10799.999999999958,0.0
2025-02-01,H24,34,0,0.5182,3187.3644,0.2774,701.8916250208697,701.8916250208697,0.0,0.0,0.0,0.0,170.71045835420307,10799.999999999958,10799.999999999958,0.0
2025-02-01,H24,35,0,0.8102,3065.9,0.0,0.0,0.0,0.0,0.0,510.98333333333335,0.0,0.0,10799.999999999958,10232.240740740699,0.0
2025-02-01,H24,36,36,0.8756,3211.1231,0.0,0.0,0.0,0.0,0.0,535.1871833333332,0.0,0.0,10232.240740740699,9637.588314814773,0.0
2025-02-01,H24,37,36,0.818,3203.9961,3.8641,0.0,0.0,0.0,0.0,533.3553333333333,0.0,0.0,9637.588314814773,9044.971277777737,0.0
2025-02-01,H24,38,36,0.7708,3027.12,0.0,515.9578414623095,692.3109655302062,-176.35312406789672,0.0,0.0,0.0,11.437841462309507,9044.971277777737,9044.971277777737,0.0
2025-02-01,H24,39,36,0.7715,3117.3221,0.0,620.717837773195,720.1133153752212,-99.39547760202618,0.0,0.0,0.0,101.1641544398617,9044.971277777737,9044.971277777737,0.0
2025-02-01,H24,40,36,0.8181,3398.49,89.6095,0.0,208.61404358836023,-208.61404358836023,0.0,551.4800833333333,0.0,0.0,9044.971277777737,8432.215629629589,0.0
2025-02-01,H24,41,36,0.8678,3652.75,340.5,0.0,0.0,0.0,0.0,552.0416666666666,0.0,0.0,8432.215629629589,7818.835999999959,0.0
2025-02-01,H24,42,36,0.864,3703.2843,615.936,0.0,712.8879694126523,-712.8879694126523,0.0,514.5580499999999,0.0,0.0,7818.835999999959,7247.104833333293,0.0
2025-02-01,H24,43,36,0.8237,3572.3788,884.9275,631.3599983273981,679.5499850378451,-48.18998671044699,0.0,0.0,0.0,183.4514483273981,7247.104833333293,7247.104833333293,0.0
2025-02-01,H24,44,36,0.7654,3477.22,1140.675,0.0,648.1108842406024,-648.1108842406024,0.0,389.4241666666667,0.0,0.0,7247.104833333293,6814.411314814774,0.0
2025-02-01,H24,45,36,0.7258,3654.0022,1388.0797,472.25219479238217,551.1419482849385,-78.88975349255634,0.0,0.0,0.0,94.59844479238222,6814.411314814774,6814.411314814774,0.0
2025-02-01,H24,46,36,0.8697,3841.4201,1674.452,0.0,0.0,0.0,0.0,361.16134999999997,0.0,0.0,6814.411314814774,6413.120925925886,0.0
2025-02-01,H24,47,36,1.0783,3803.65,2004.1125,0.0,0.0,0.0,0.0,299.92291666666665,0.0,0.0,6413.120925925886,6079.873240740701,0.0
2025-02-01,H24,48,36,1.0448,3545.4639,2332.1065,0.0,0.0,0.0,0.0,202.22623333333343,0.0,0.0,6079.873240740701,5855.1774259258855,0.0
